"First.ID","Loci.typed","Second.ID","Loci.typed.1","Matching.loci","Mismatching.loci","pID","pIDsib","Status","First.digest_id","First.extraction_id","First.sample_id","Second.digest_id","Second.extraction_id","Second.sample_id","mismatch_prop","First.anem_table_id","First.fish_table_id","First.Size","First.dive_table_id","First.ObsTime","First.id","First.date","First.name","Second.anem_table_id","Second.fish_table_id","Second.Size","Second.dive_table_id","Second.ObsTime","Second.id","Second.date","Second.name","First.lat","First.lon","Second.lat","Second.lon","date_eval","distkm","disteval","size_eval"
"L0910",809,"L0994",809,739,70,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1282","E0968","APCL14_202",0.0865265760197775,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",10.87358856,124.71102142,10.8564291,124.72569275,NA,2.49147882854759,"FAIL",NA
"L0910",809,"L0916",809,730,79,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1033","E0974","APCL14_208",0.0976514215080346,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2208,2922,5.2,104,"10:06:00",104,"2014-06-18","Magbangon",10.87358856,124.71102142,10.8599844,124.7223053,NA,1.95106283169852,"FAIL","FAIL"
"L0910",809,"L3115",809,764,45,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D3262","E0924","APCL14_157",0.0556242274412855,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87358856,124.71102142,"FAIL",0,NA,NA
"L0910",809,"L3117",809,738,71,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D3280","E0931","APCL14_164",0.0877626699629172,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87373543,124.71092224,"FAIL",0.0195958045596648,NA,NA
"L0910",809,"L3118",809,742,67,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D3283","E0928","APCL14_161",0.0828182941903585,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87357521,124.71101379,"FAIL",0.00169825423772945,NA,NA
"L0911",809,"L1292",809,729,80,0,0,"Fuzzy match","D1022","E0926","APCL14_159","D1272","E0928","APCL14_161",0.0988875154511743,2129,3821,4.4,102,"09:40:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87357521,124.71101379,"FAIL",0.00169825423772945,NA,NA
"L0911",809,"L0912",809,737,72,0,0,"Fuzzy match","D1022","E0926","APCL14_159","D1023","E0933","APCL14_166",0.0889987639060569,2129,3821,4.4,102,"09:40:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87378216,124.71090698,"FAIL",0.0248915209790461,NA,NA
"L1292",809,"L0912",809,755,54,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D1023","E0933","APCL14_166",0.0667490729295426,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87357521,124.71101379,10.87378216,124.71090698,"FAIL",0.0257990056508593,NA,NA
"L1292",809,"L1276",809,742,67,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D1029","E0962","APCL14_195",0.0828182941903585,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",10.87357521,124.71101379,10.87330818,124.71224213,"FAIL",0.137380068992224,NA,NA
"L1292",809,"L0718",809,734,75,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D1030","E0963","APCL14_196",0.0927070457354759,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87357521,124.71101379,10.8732729,124.71231842,"FAIL",0.146375883806413,NA,NA
"L1292",809,"L0994",809,734,75,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D1282","E0968","APCL14_202",0.0927070457354759,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",10.87357521,124.71101379,10.8564291,124.72569275,NA,2.49087831786454,"FAIL",NA
"L1292",809,"L3115",809,751,58,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D3262","E0924","APCL14_157",0.0716934487021014,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87357521,124.71101379,10.87358856,124.71102142,"FAIL",0.00169825423772945,NA,NA
"L1292",809,"L3117",809,733,76,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D3280","E0931","APCL14_164",0.0939431396786156,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87357521,124.71101379,10.87373543,124.71092224,"FAIL",0.0204289643961764,NA,NA
"L1292",809,"L3118",809,743,66,0,0,"Fuzzy match","D1272","E0928","APCL14_161","D3283","E0928","APCL14_161",0.0815822002472188,2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87357521,124.71101379,10.87357521,124.71101379,"FAIL",0,NA,NA
"L0912",809,"L0914",809,736,73,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D1027","E0950","APCL14_183",0.0902348578491965,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2154,3538,4.7,102,"11:33:00",102,"2014-06-17","Palanas",10.87378216,124.71090698,10.87417698,124.71063995,"FAIL",0.0527034569982608,NA,NA
"L0912",809,"L1276",809,744,65,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D1029","E0962","APCL14_195",0.0803461063040791,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",10.87378216,124.71090698,10.87330818,124.71224213,"FAIL",0.155030068274558,NA,NA
"L0912",809,"L0718",809,743,66,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D1030","E0963","APCL14_196",0.0815822002472188,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87378216,124.71090698,10.8732729,124.71231842,"FAIL",0.164200526083568,NA,NA
"L0912",809,"L0994",809,737,72,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D1282","E0968","APCL14_202",0.0889987639060569,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",10.87378216,124.71090698,10.8564291,124.72569275,NA,2.51600452611313,"FAIL",NA
"L0912",809,"L3115",809,758,51,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D3262","E0924","APCL14_157",0.0630407911001236,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87378216,124.71090698,10.87358856,124.71102142,"FAIL",0.0248915209790461,NA,NA
"L0912",809,"L3117",809,736,73,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D3280","E0931","APCL14_164",0.0902348578491965,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87378216,124.71090698,10.87373543,124.71092224,"FAIL",0.00545692188718614,NA,NA
"L0912",809,"L3118",809,740,69,0,0,"Fuzzy match","D1023","E0933","APCL14_166","D3283","E0928","APCL14_161",0.0852904820766378,2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87378216,124.71090698,10.87357521,124.71101379,"FAIL",0.0257990056508593,NA,NA
"L0783",809,"L2780",809,732,77,0,0,"Fuzzy match","D1277","E0949","APCL14_182","D3030","E2768","APCL15_370935",0.0951792336217552,2154,2878,5.5,102,"11:33:00",102,"2014-06-17","Palanas",1372,1652,10.1,152,"14:21:00",152,"2015-05-29","Palanas",10.87417698,124.71063995,10.87414646,124.71080017,NA,0.0178218108310931,NA,NA
"L0785",809,"L2949",809,734,75,0,0,"Fuzzy match","D1280","E0957","APCL14_190","D3186","E2907","APCL15_373608",0.0927070457354759,2171,2891,3.7,103,"14:25:00",103,"2014-06-17","Palanas",1385,2149,6.4,152,"15:50:00",152,"2015-05-29","Palanas",10.87375641,124.71138,10.87355423,124.71112823,NA,0.0355144308723033,NA,NA
"L1276",809,"L0718",809,733,76,0,0,"Fuzzy match","D1029","E0962","APCL14_195","D1030","E0963","APCL14_196",0.0939431396786156,2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87330818,124.71224213,10.8732729,124.71231842,"FAIL",0.00920823453249406,NA,NA
"L1276",809,"L3115",809,732,77,0,0,"Fuzzy match","D1029","E0962","APCL14_195","D3262","E0924","APCL14_157",0.0951792336217552,2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87330818,124.71224213,10.87358856,124.71102142,"FAIL",0.13689709468415,NA,NA
"L0718",809,"L3115",809,731,78,0,0,"Fuzzy match","D1030","E0963","APCL14_196","D3262","E0924","APCL14_157",0.0964153275648949,2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.8732729,124.71231842,10.87358856,124.71102142,"FAIL",0.145915027959705,NA,NA
"L0994",809,"L3115",809,730,79,0,0,"Fuzzy match","D1282","E0968","APCL14_202","D3262","E0924","APCL14_157",0.0976514215080346,2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.8564291,124.72569275,10.87358856,124.71102142,NA,2.49147882854759,"FAIL",NA
"L0931",809,"L2775",807,765,42,0,0,"Fuzzy match","D1072","E0986","APCL14_220","D2995","E2637","APCL15_372981",0.0520446096654275,2236,3574,5.7,105,"13:37:00",105,"2014-06-18","Magbangon",1625,1884,9.1,163,"14:20:00",163,"2015-06-04","Magbangon",10.86101627,124.72172546,10.86092663,124.72180176,NA,0.0129919224081916,NA,NA
"L0788",809,"L3085",808,776,32,0,0,"Fuzzy match","D1286","E0992","APCL14_226","D2918","E2560","APCL15_370033",0.0396039603960396,2244,2946,6.3,105,"14:02:00",105,"2014-06-18","Magbangon",1620,1879,9.7,162,"12:07:00",162,"2015-06-04","Magbangon",10.86092281,124.72164917,10.86095333,124.72168732,NA,0.00537370685866485,NA,NA
"L2441",809,"L2955",809,782,27,0,0,"Fuzzy match","D1887","E1018","APCL14_252","D3199","E2920","APCL15_372245",0.0333745364647713,2275,3589,7,110,"09:02:00",110,"2014-06-22","Sitio Baybayon",1806,2063,9.2,178,"09:52:00",178,"2015-06-14","Sitio Baybayon",10.63396645,124.7766037,10.63406181,124.77655792,NA,0.0117247975603342,NA,NA
"L0737",808,"L1742",809,770,38,0,0,"Fuzzy match","D1081","E1019","APCL14_253","D1803","E1019","APCL14_253",0.047029702970297,2276,2976,9.3,110,"09:10:00",110,"2014-06-22","Sitio Baybayon",2276,2976,9.3,110,"09:10:00",110,"2014-06-22","Sitio Baybayon",10.63399982,124.77661133,10.63399982,124.77661133,"FAIL",0,NA,NA
"L0737",808,"L1705",804,740,63,0,0,"Fuzzy match","D1081","E1019","APCL14_253","D1112","E1350","APCL14_511",0.0784557907845579,2276,2976,9.3,110,"09:10:00",110,"2014-06-22","Sitio Baybayon",2702,3719,7,124,"11:52:00",124,"2014-06-29","San Agustin",10.63399982,124.77661133,10.76727009,124.7848053,NA,14.845997408005,"FAIL","FAIL"
"L1742",809,"L1705",804,751,53,0,0,"Fuzzy match","D1803","E1019","APCL14_253","D1112","E1350","APCL14_511",0.0659203980099503,2276,2976,9.3,110,"09:10:00",110,"2014-06-22","Sitio Baybayon",2702,3719,7,124,"11:52:00",124,"2014-06-29","San Agustin",10.63399982,124.77661133,10.76727009,124.7848053,NA,14.845997408005,"FAIL","FAIL"
"L1246",809,"L2860",809,779,30,0,0,"Fuzzy match","D1183","E1020","APCL14_254","D3227","E2949","APCL15_356249",0.0370828182941904,2277,2977,9.2,110,"09:11:00",110,"2014-06-22","Sitio Baybayon",1808,2372,9.6,178,"10:07:00",178,"2015-06-14","Sitio Baybayon",10.63401318,124.77661133,10.63405228,124.77651978,NA,0.0109093008993531,NA,NA
"L0933",809,"L2629",806,753,53,0,0,"Fuzzy match","D1082","E1021","APCL14_255","D2769","E2411","APCL15_355896",0.0657568238213399,2279,2979,8.2,110,"09:23:00",110,"2014-06-22","Sitio Baybayon",1812,2069,9.7,178,"10:25:00",178,"2015-06-14","Sitio Baybayon",10.63408375,124.77649689,10.63412952,124.77644348,NA,0.00774406725580951,NA,NA
"L1348",787,"L2857",809,707,80,0,0,"Fuzzy match","D1404","E1024","APCL14_258","D3222","E2944","APCL15_355260",0.101651842439644,2279,3847,7.8,110,"09:23:00",110,"2014-06-22","Sitio Baybayon",1815,2071,9.8,178,"10:31:00",178,"2015-06-14","Sitio Baybayon",10.63408375,124.77649689,10.63405228,124.77636719,NA,0.0145996784354171,NA,NA
"L1192",805,"L2837",809,755,50,0,0,"Fuzzy match","D1362","E1028","APCL14_262","D3181","E2902","APCL15_371727",0.062111801242236,2285,3596,6.8,110,"09:47:00",110,"2014-06-22","Sitio Baybayon",1824,2080,8.8,178,"11:21:00",178,"2015-06-14","Sitio Baybayon",10.63428116,124.77668762,10.63424301,124.77680969,NA,0.0139983698412126,NA,NA
"L1192",805,"L3151",809,752,53,0,0,"Fuzzy match","D1362","E1028","APCL14_262","D3299","E2931","APCL15_373943",0.0658385093167702,2285,3596,6.8,110,"09:47:00",110,"2014-06-22","Sitio Baybayon",1366,1646,9.2,152,"14:03:00",152,"2015-05-29","Palanas",10.63428116,124.77668762,10.87429047,124.71089172,NA,27.6387799736592,"FAIL",NA
"L1302",809,"L2861",809,799,10,0,0,"Fuzzy match","D1366","E1032","APCL14_266","D3228","E2950","APCL15_355505",0.0123609394313968,2288,3598,7.5,110,"10:00:00",110,"2014-06-22","Sitio Baybayon",1828,2084,9.2,178,"11:43:00",178,"2015-06-14","Sitio Baybayon",10.63429356,124.77677155,10.6343441,124.77675629,NA,0.00586297526779685,NA,NA
"L1196",802,"L2958",809,760,42,0,0,"Fuzzy match","D1372","E1044","APCL14_278","D3207","E2929","APCL15_354053",0.0523690773067332,2301,2999,9.4,110,"10:53:00",110,"2014-06-22","Sitio Baybayon",1831,2390,10,179,"13:33:00",179,"2015-06-14","Sitio Baybayon",10.6344738,124.77655029,10.6344347,124.77646637,NA,0.010149644547609,NA,NA
"L1198",807,"L2870",809,747,60,0,0,"Fuzzy match","D1374","E1046","APCL14_280","D3244","E2966","APCL15_355571",0.0743494423791822,2302,3606,7.8,110,"11:03:00",110,"2014-06-22","Sitio Baybayon",1837,2395,10,179,"14:13:00",179,"2015-06-14","Sitio Baybayon",10.63445854,124.77651978,10.63450718,124.77633667,NA,0.0207294000279245,NA,NA
"L1199",806,"L2869",809,774,32,0,0,"Fuzzy match","D1375","E1047","APCL14_281","D3243","E2965","APCL15_373315",0.0397022332506203,2302,3000,7.3,110,"11:03:00",110,"2014-06-22","Sitio Baybayon",1833,2089,10.4,179,"13:39:00",179,"2015-06-14","Sitio Baybayon",10.63445854,124.77651978,10.63443375,124.77642059,NA,0.0111846513536435,NA,NA
"L1201",808,"L2625",809,781,27,0,0,"Fuzzy match","D1377","E1049","APCL14_283","D2764","E2406","APCL15_371825",0.0334158415841584,2304,3607,8.9,110,"11:14:00",110,"2014-06-22","Sitio Baybayon",1834,2090,10.7,179,"13:45:00",179,"2015-06-14","Sitio Baybayon",10.63443756,124.77640533,10.63444233,124.77638245,NA,0.00255621112780676,NA,NA
"L1203",806,"L2618",809,781,25,0,0,"Fuzzy match","D1379","E1051","APCL14_285","D2753","E2395","APCL15_372461",0.0310173697270471,2307,3005,8,111,"13:11:00",111,"2014-06-22","Sitio Baybayon",1841,2398,9.4,179,"14:41:00",179,"2015-06-14","Sitio Baybayon",10.63462543,124.77641296,10.63463402,124.77636719,NA,0.00509210849956047,NA,NA
"L1204",808,"L2623",809,795,13,0,0,"Fuzzy match","D1380","E1052","APCL14_286","D2762","E2404","APCL15_355880",0.0160891089108911,2310,3008,7.8,111,"13:24:00",111,"2014-06-22","Sitio Baybayon",1837,2093,9.8,179,"14:13:00",179,"2015-06-14","Sitio Baybayon",10.63453197,124.77637482,10.63450718,124.77633667,NA,0.00499922464469311,NA,NA
"L1205",809,"L2843",809,783,26,0,0,"Fuzzy match","D1381","E1053","APCL14_287","D3189","E2910","APCL15_355870",0.0321384425216316,2310,3611,9.2,111,"13:24:00",111,"2014-06-22","Sitio Baybayon",1838,2094,10.5,179,"14:23:00",179,"2015-06-14","Sitio Baybayon",10.63453197,124.77637482,10.63453293,124.77633667,NA,0.00417175557224961,NA,NA
"L0631",798,"L2862",809,758,40,0,0,"Fuzzy match","D1442","E1059","APCL14_293","D3229","E2951","APCL15_369541",0.050125313283208,2314,3615,4.6,111,"13:43:00",111,"2014-06-22","Sitio Baybayon",1839,2095,9.4,179,"14:31:00",179,"2015-06-14","Sitio Baybayon",10.63463402,124.7763443,10.63457108,124.77638245,NA,0.00814675409782493,NA,NA
"L1014",809,"L2959",809,790,19,0,0,"Fuzzy match","D1406","E1061","APCL14_295","D3208","E2930","APCL15_355541",0.0234857849196539,2316,3014,4.6,111,"13:50:00",111,"2014-06-22","Sitio Baybayon",1846,2403,9.4,179,"15:11:00",179,"2015-06-14","Sitio Baybayon",10.63466072,124.77637482,10.6348238,124.77625275,NA,0.0225122800644483,NA,NA
"L2444",809,"L0808",809,798,11,0,0,"Fuzzy match","D2199","E1068","APCL14_302","D1410","E1070","id_error_2",0.0135970333745365,2322,3020,4.5,111,"14:17:00",111,"2014-06-22","Sitio Baybayon",NA,NA,NA,NA,NA,NA,NA,NA,10.63485241,124.77625275,NA,NA,NA,NA,NA,NA
"L2444",809,"L2984",804,789,15,0,0,"Fuzzy match","D2199","E1068","APCL14_302","D3290","E1068","APCL14_302",0.0186567164179104,2322,3020,4.5,111,"14:17:00",111,"2014-06-22","Sitio Baybayon",2322,3020,4.5,111,"14:17:00",111,"2014-06-22","Sitio Baybayon",10.63485241,124.77625275,10.63485241,124.77625275,"FAIL",0,NA,NA
"L0808",809,"L2984",804,778,26,0,0,"Fuzzy match","D1410","E1070","id_error_2","D3290","E1068","APCL14_302",0.0323383084577114,NA,NA,NA,NA,NA,NA,NA,NA,2322,3020,4.5,111,"14:17:00",111,"2014-06-22","Sitio Baybayon",NA,NA,10.63485241,124.77625275,NA,NA,NA,NA
"L1728",809,"L0806",809,804,5,0,0,"Fuzzy match","D1804","E1072","APCL14_307","D1357","E1072","APCL14_307",0.00618046971569839,2328,3026,4.8,111,"14:40:00",111,"2014-06-22","Sitio Baybayon",2328,3026,4.8,111,"14:40:00",111,"2014-06-22","Sitio Baybayon",10.63503456,124.77622223,10.63503456,124.77622223,"FAIL",0,NA,NA
"L0597",805,"L1748",809,767,38,0,0,"Fuzzy match","D1389","E1073","APCL14_308","D1813","E1073","APCL14_308",0.0472049689440994,2329,3027,6.3,111,"14:44:00",111,"2014-06-22","Sitio Baybayon",2329,3027,6.3,111,"14:44:00",111,"2014-06-22","Sitio Baybayon",10.63504124,124.7762146,10.63504124,124.7762146,"FAIL",0.000134258785931453,NA,NA
"L0597",805,"L1300",809,779,26,0,0,"Fuzzy match","D1389","E1073","APCL14_308","D1358","E1073","APCL14_308",0.0322981366459627,2329,3027,6.3,111,"14:44:00",111,"2014-06-22","Sitio Baybayon",2329,3027,6.3,111,"14:44:00",111,"2014-06-22","Sitio Baybayon",10.63504124,124.7762146,10.63504124,124.7762146,"FAIL",0.000134258785931453,NA,NA
"L1748",809,"L1300",809,795,14,0,0,"Fuzzy match","D1813","E1073","APCL14_308","D1358","E1073","APCL14_308",0.0173053152039555,2329,3027,6.3,111,"14:44:00",111,"2014-06-22","Sitio Baybayon",2329,3027,6.3,111,"14:44:00",111,"2014-06-22","Sitio Baybayon",10.63504124,124.7762146,10.63504124,124.7762146,"FAIL",0.000134258785931453,NA,NA
"L0601",808,"L2848",809,766,42,0,0,"Fuzzy match","D1393","E1082","APCL14_317","D3201","E2923","APCL15_372099",0.051980198019802,2337,3035,7.1,111,"15:25:00",111,"2014-06-22","Sitio Baybayon",1850,2407,8.3,179,"15:42:00",179,"2015-06-14","Sitio Baybayon",10.63522816,124.77613068,10.63509369,124.77607727,NA,0.0160508049086363,NA,NA
"L2445",809,"L2786",809,797,12,0,0,"Fuzzy match","D2202","E1094","APCL14_329","D3048","E2786","APCL15_404313",0.0148331273176761,2520,3139,4.4,114,"09:22:00",114,"2014-06-24","Wangag",1475,1742,9.2,157,"14:56:00",157,"2015-05-31","Wangag",10.87151146,124.71418762,10.8714962,124.71412659,NA,0.00687740549028829,NA,NA
"L0606",805,"L3144",809,754,51,0,0,"Fuzzy match","D1398","E1095","APCL14_330","D3253","E1095","APCL14_330",0.0633540372670807,2525,3144,8.8,114,"09:32:00",114,"2014-06-24","Wangag",2525,3144,8.8,114,"09:32:00",114,"2014-06-24","Wangag",10.87149143,124.71406555,10.87149143,124.71406555,"FAIL",0,NA,NA
"L0820",808,"L2802",807,768,38,0,0,"Fuzzy match","D1448","E1096","APCL14_331","D3089","E2827","APCL15_407646",0.0471464019851117,2526,3145,4.9,114,"09:38:00",114,"2014-06-24","Wangag",1443,2184,10.2,156,"11:11:00",156,"2015-05-31","Wangag",10.87146568,124.71404266,10.87141991,124.71398926,NA,0.00773941057032782,NA,NA
"L2399",808,"L3070",797,757,40,0,0,"Fuzzy match","D2203","E1097","APCL14_332","D3082","E2820","APCL15_404653",0.0501882057716437,2526,3671,3.6,114,"09:38:00",114,"2014-06-24","Wangag",1443,1715,9.3,156,"11:11:00",156,"2015-05-31","Wangag",10.87146568,124.71404266,10.87141991,124.71398926,NA,0.00773941057032782,NA,NA
"L0610",805,"L2900",809,734,71,0,0,"Fuzzy match","D1402","E1108","APCL14_343","D3006","E2744","APCL15_401656",0.0881987577639751,2543,3161,4.5,114,"10:21:00",114,"2014-06-24","Wangag",1399,1677,8.6,153,"11:35:00",153,"2015-05-30","Palanas",10.87157345,124.713974,10.87310314,124.71166229,NA,0.304394485109912,"FAIL",NA
"L0794",809,"L2349",809,800,9,0,0,"Fuzzy match","D1298","E1207","APCL14_346","D2205","E1207","APCL14_346",0.0111248454882571,2547,3165,5.1,114,"10:36:00",114,"2014-06-24","Wangag",2547,3165,5.1,114,"10:36:00",114,"2014-06-24","Wangag",10.87164402,124.7140274,10.87164402,124.7140274,"FAIL",9.49352979660034e-05,NA,NA
"L2400",809,"L1019",807,781,26,0,0,"Fuzzy match","D2206","E1208","APCL14_347","D1451","E1208","APCL14_347",0.0322180916976456,2547,3677,4,114,"10:36:00",114,"2014-06-24","Wangag",2547,3677,4,114,"10:36:00",114,"2014-06-24","Wangag",10.87164402,124.7140274,10.87164402,124.7140274,"FAIL",9.49352979660034e-05,NA,NA
"L2532",808,"L1349",793,715,77,0,0,"Fuzzy match","D2207","E1209","APCL14_348","D1452","E1209","APCL14_348",0.0972222222222222,2548,3166,5.1,114,"10:38:00",114,"2014-06-24","Wangag",2548,3166,5.1,114,"10:38:00",114,"2014-06-24","Wangag",10.87165165,124.71403503,10.87165165,124.71403503,"FAIL",0.000164432759508808,NA,NA
"L2447",809,"L1252",808,802,6,0,0,"Fuzzy match","D2208","E1210","APCL14_349","D1299","E1210","APCL14_349",0.00742574257425743,2550,3167,4.1,114,"10:42:00",114,"2014-06-24","Wangag",2550,3167,4.1,114,"10:42:00",114,"2014-06-24","Wangag",10.87167168,124.71404266,10.87167168,124.71404266,"FAIL",0,NA,NA
"L2448",809,"L0822",808,764,44,0,0,"Fuzzy match","D2214","E1218","APCL14_357","D1453","E1218","APCL14_357",0.0544554455445545,2361,3053,9.4,112,"09:45:00",112,"2014-06-23","Wangag",2361,3053,9.4,112,"09:45:00",112,"2014-06-23","Wangag",10.86909676,124.71640778,10.86909676,124.71640778,"FAIL",0,NA,NA
"L2448",809,"L3121",807,749,58,0,0,"Fuzzy match","D2214","E1218","APCL14_357","D3263","E1218","APCL14_357",0.0718711276332094,2361,3053,9.4,112,"09:45:00",112,"2014-06-23","Wangag",2361,3053,9.4,112,"09:45:00",112,"2014-06-23","Wangag",10.86909676,124.71640778,10.86909676,124.71640778,"FAIL",0,NA,NA
"L2449",809,"L0823",807,729,78,0,0,"Fuzzy match","D2215","E1220","APCL14_359","D1454","E1220","APCL14_359",0.0966542750929368,2364,3054,10.1,112,"09:50:00",112,"2014-06-23","Wangag",2364,3054,10.1,112,"09:50:00",112,"2014-06-23","Wangag",10.86911488,124.71637726,10.86911488,124.71637726,"FAIL",0,NA,NA
"L2451",809,"L0824",796,724,72,0,0,"Fuzzy match","D2221","E1240","APCL14_379","D1455","E1240","APCL14_379",0.0904522613065327,2396,3080,9,112,"11:52:00",112,"2014-06-23","Wangag",2396,3080,9,112,"11:52:00",112,"2014-06-23","Wangag",10.86990833,124.71581268,10.86990833,124.71581268,"FAIL",0,NA,NA
"L2401",809,"L0825",809,803,6,0,0,"Fuzzy match","D2222","E1243","APCL14_382","D1456","E1243","APCL14_382",0.00741656365883807,2403,3086,4.4,113,"14:14:00",113,"2014-06-23","Wangag",2403,3086,4.4,113,"14:14:00",113,"2014-06-23","Wangag",10.87029266,124.71511841,10.87029266,124.71511841,"FAIL",0,NA,NA
"L2249",791,"L0934",809,711,80,0,0,"Fuzzy match","D2223","E1244","APCL14_383","D1084","E1244","APCL14_383",0.101137800252844,2405,3088,6.2,113,"14:26:00",113,"2014-06-23","Wangag",2405,3088,6.2,113,"14:26:00",113,"2014-06-23","Wangag",10.87046242,124.71483612,10.87046242,124.71483612,"FAIL",0,NA,NA
"L0738",809,"L2250",806,763,43,0,0,"Fuzzy match","D1085","E1245","APCL14_384","D2224","E1245","APCL14_384",0.0533498759305211,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",10.87054062,124.71481323,10.87054062,124.71481323,"FAIL",9.49352979660034e-05,NA,NA
"L0738",809,"L2904",809,792,17,0,0,"Fuzzy match","D1085","E1245","APCL14_384","D3019","E2757","APCL15_405940",0.0210135970333745,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",10.87054062,124.71481323,10.87284946,124.71224976,NA,0.379830420617214,"FAIL",NA
"L0738",809,"L3111",808,782,26,0,0,"Fuzzy match","D1085","E1245","APCL14_384","D3302","E2757","APCL15_405940",0.0321782178217822,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",10.87054062,124.71481323,10.87284946,124.71224976,NA,0.379830420617214,"FAIL",NA
